CustomerID,Gender,SeniorCitizen,Partner,Dependants,TenureMonths,MonthlyCharges,TotalCharges_clean,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,PaperlessBilling,FiberOpticFlag,MonthlyContractFlag,EstimatedRevenue,TenureSegment,ChurnValue,ChurnProbability,ChurnRiskPercent
0233-FTHAV,Female,No,No,No,60,79.2,4765.0,Fiber optic,No,No,Yes,No,No,No,One year,Bank transfer (automatic),Yes,1,0,4752.0,Loyal,0,0.058034774,5.8
0234-TEVTT,Female,No,Yes,Yes,48,45.0,2196.3,DSL,Yes,No,Yes,No,No,Yes,One year,Credit card (automatic),No,0,0,2160.0,Loyal,0,0.0064297197,0.64
0235-KGSLC,Female,No,No,No,1,85.55,85.55,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Credit card (automatic),Yes,1,1,85.55,New,1,0.89877987,89.88
0236-HFWSV,Male,No,No,No,15,93.35,1444.65,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,1400.25,Established,1,0.6800761,68.01
0237-YFUTL,Female,No,Yes,No,50,109.65,5405.8,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),Yes,1,1,5482.5,Loyal,0,0.35835373,35.84
0238-WHBIQ,Male,No,Yes,Yes,72,89.7,6339.3,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),No,0,0,6458.4,Loyal,0,0.0016979446,0.17
0239-OXEXL,Female,No,No,No,46,84.25,3847.6,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Mailed check,No,1,1,3875.5,Loyal,0,0.13093019,13.09
0244-LGNFY,Female,No,Yes,Yes,72,92.65,6733.0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),No,0,0,6670.8,Loyal,0,0.001401515,0.14
0247-SLUJI,Male,No,Yes,Yes,1,19.7,19.7,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,19.7,New,0,0.3084705,30.85
0248-IPDFW,Female,No,No,No,1,50.1,50.1,DSL,No,No,No,No,No,No,Month-to-month,Electronic check,Yes,0,1,50.1,New,0,0.5959312,59.59
0248-PGHBZ,Female,Yes,No,No,67,92.45,6140.85,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Bank transfer (automatic),Yes,1,0,6194.15,Loyal,0,0.024898844,2.49
0253-ZTEOB,Female,No,Yes,Yes,48,79.65,3870.3,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Electronic check,No,0,0,3823.2,Loyal,0,0.004225903,0.42
0254-FNMCI,Female,No,No,No,72,109.9,7624.2,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Electronic check,Yes,1,0,7912.8,Loyal,0,0.016888972,1.69
0254-KCJGT,Male,No,Yes,No,52,81.4,4354.45,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Credit card (automatic),Yes,0,0,4232.8,Loyal,0,0.06706877,6.71
0254-WWRKD,Female,No,Yes,Yes,67,50.55,3431.75,DSL,No,Yes,No,No,No,No,One year,Credit card (automatic),No,0,0,3386.85,Loyal,0,0.0054769753,0.55
0256-LTHVJ,Female,No,Yes,No,28,81.05,2227.1,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,Yes,1,1,2269.4,Loyal,1,0.6330047,63.3
0257-KXZGU,Female,No,Yes,Yes,32,62.45,2045.55,DSL,No,Yes,Yes,No,No,No,Month-to-month,Bank transfer (automatic),No,0,1,1998.4,Loyal,0,0.02771068,2.77
0257-ZESQC,Female,Yes,Yes,No,27,75.2,1929.35,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Bank transfer (automatic),Yes,1,1,2030.4,Loyal,1,0.35293582,35.29
0258-NOKBL,Male,No,No,No,3,90.4,268.45,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Electronic check,No,1,1,271.2,New,0,0.42532668,42.53
0259-GBZSH,Male,No,No,No,2,85.65,181.5,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Electronic check,Yes,1,1,171.3,New,1,0.8064707,80.65
0260-ZDLGK,Female,No,No,Yes,9,72.9,651.4,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Mailed check,Yes,0,1,656.1,Established,1,0.20726909,20.73
0263-FJTQO,Male,No,Yes,Yes,50,70.5,3486.65,DSL,Yes,No,No,Yes,Yes,No,Two year,Credit card (automatic),Yes,0,0,3525.0,Loyal,0,0.0026664787,0.27
0264-CNITK,Female,No,Yes,Yes,71,20.1,1389.6,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),No,0,0,1427.1,Loyal,0,0.0009983282,0.1
0265-EDXBD,Male,Yes,Yes,No,32,74.9,2303.35,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,2396.8,Loyal,1,0.6409993,64.1
0265-PSUAE,Female,No,Yes,Yes,16,100.7,1522.7,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Bank transfer (automatic),No,1,1,1611.2,Established,0,0.24100739,24.1
0266-CLZKZ,Female,No,Yes,Yes,67,105.65,6717.9,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),Yes,1,0,7078.55,Loyal,0,0.0064607686,0.65
0266-GMEAO,Male,No,Yes,Yes,72,114.3,8058.55,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Yes,1,0,8229.6,Loyal,0,0.0019928245,0.2
0268-QKIWO,Female,No,No,No,3,19.75,58.85,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic check,No,0,1,59.25,New,1,0.26529303,26.53
0269-XFESX,Male,No,Yes,Yes,23,24.35,538.5,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,No,0,0,560.05,Established,0,0.0029892342,0.3
0270-THENM,Male,No,Yes,Yes,72,69.85,5102.35,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Bank transfer (automatic),No,0,0,5029.2,Loyal,0,0.0016013928,0.16
0274-JKUJR,Male,No,Yes,Yes,7,58.85,465.7,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Mailed check,No,0,1,411.95,Established,0,0.08792434,8.79
0277-BKSQP,Male,No,Yes,Yes,8,54.4,475.1,DSL,No,No,No,No,Yes,No,Month-to-month,Electronic check,Yes,0,1,435.2,Established,0,0.17013311,17.01
0277-ORXQS,Male,No,Yes,Yes,66,50.55,3364.55,DSL,No,No,No,Yes,Yes,Yes,Two year,Bank transfer (automatic),No,0,0,3336.3,Loyal,0,0.0027956723,0.28
0278-YXOOG,Male,No,No,No,5,21.05,113.85,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,105.25,New,1,0.14513077,14.51
0280-XJGEX,Male,No,No,Yes,49,103.7,5036.3,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Bank transfer (automatic),Yes,1,1,5081.3,Loyal,1,0.15366161,15.37
0281-CNTZX,Male,No,Yes,No,63,19.95,1234.8,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),Yes,0,0,1256.85,Loyal,0,0.009583809,0.96
0282-NVSJS,Female,Yes,Yes,Yes,12,29.3,355.9,DSL,No,No,No,Yes,No,No,Month-to-month,Mailed check,Yes,0,1,351.6,Established,0,0.17572471,17.57
0285-INHLN,Male,No,Yes,Yes,27,54.75,1510.3,DSL,Yes,Yes,No,No,No,No,Month-to-month,Credit card (automatic),Yes,0,1,1478.25,Loyal,0,0.08163995,8.16
0289-IVARM,Female,No,No,No,35,60.55,1982.6,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Electronic check,No,0,1,2119.25,Loyal,0,0.10499239,10.5
0292-WEGCH,Female,No,Yes,Yes,54,86.2,4524.05,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Electronic check,Yes,0,1,4654.8,Loyal,0,0.031024758,3.1
0295-PPHDO,Male,No,No,No,1,95.45,95.45,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,95.45,New,1,0.9237779,92.38
0295-QVKPB,Male,No,No,No,5,63.95,318.1,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Credit card (automatic),Yes,0,1,319.75,New,0,0.2759592,27.6
0297-RBCSG,Male,No,No,No,19,65.35,1231.85,DSL,No,Yes,No,Yes,No,Yes,One year,Bank transfer (automatic),Yes,0,0,1241.65,Established,0,0.08417373,8.42
0298-XACET,Male,No,Yes,Yes,52,50.2,2554.0,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Mailed check,No,0,0,2610.4,Loyal,0,0.005207883,0.52
0301-FIDRB,Female,No,Yes,Yes,72,63.8,4684.3,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),Yes,0,0,4593.6,Loyal,0,0.0013324223,0.13
0301-KOBTQ,Male,No,No,No,32,20.05,614.45,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),Yes,0,0,641.6,Loyal,0,0.006556284,0.66
0302-JOIVN,Female,No,Yes,No,8,101.15,842.9,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Electronic check,No,1,1,809.2,Established,1,0.8520708,85.21
0303-UNCIP,Male,No,No,No,41,65.0,2531.8,DSL,No,No,Yes,No,No,Yes,One year,Mailed check,No,0,0,2665.0,Loyal,0,0.11203757,11.2
0303-WMMRN,Male,No,No,No,5,19.25,86.05,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,Yes,0,1,96.25,New,0,0.19704093,19.7
0305-SQECB,Female,No,No,Yes,11,36.05,402.6,DSL,Yes,No,No,Yes,No,No,One year,Mailed check,Yes,0,0,396.55,Established,0,0.015029995,1.5
0306-JAELE,Male,No,No,No,5,96.1,453.4,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,480.5,New,1,0.7959853,79.6
0307-BCOPK,Female,No,No,No,16,19.05,326.65,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,No,0,0,304.8,Established,0,0.022960303,2.3
0308-GIQJT,Male,Yes,No,No,71,105.75,7382.85,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Bank transfer (automatic),No,1,0,7508.25,Loyal,0,0.17288344,17.29
0308-IVGOK,Female,No,No,No,11,40.4,422.6,DSL,No,Yes,Yes,Yes,No,No,One year,Credit card (automatic),Yes,0,0,444.4,Established,0,0.11461264,11.46
0310-MVLET,Female,No,Yes,No,61,99.15,6010.05,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,6048.15,Loyal,1,0.42639157,42.64
0310-SUCIN,Female,No,Yes,No,71,84.8,6046.1,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Bank transfer (automatic),Yes,0,0,6020.8,Loyal,0,0.040948782,4.09
0310-VQXAM,Male,No,No,No,9,19.85,178.8,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,178.65,Established,0,0.15125896,15.13
0311-QYWSS,Female,No,No,No,6,49.45,314.6,DSL,Yes,No,No,No,No,No,Month-to-month,Electronic check,Yes,0,1,296.7,Established,0,0.2923307,29.23
0311-UNPFF,Female,No,No,No,26,88.8,2274.35,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Bank transfer (automatic),Yes,1,1,2308.8,Loyal,1,0.5077787,50.78
0314-TKOSI,Female,No,No,No,6,55.15,322.9,DSL,Yes,Yes,No,No,No,No,Month-to-month,Mailed check,No,0,1,330.9,Established,0,0.12364277,12.36
0315-LVCRK,Male,No,No,No,11,84.8,888.75,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Electronic check,No,1,1,932.8,Established,0,0.5752283,57.52
0318-QUUOB,Male,No,Yes,No,1,80.55,80.55,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Electronic check,Yes,1,1,80.55,New,1,0.9051969,90.52
0318-ZOPWS,Female,No,Yes,No,49,20.15,973.35,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),Yes,0,0,987.35,Loyal,0,0.018377675,1.84
0319-QZTCO,Female,No,Yes,Yes,3,58.7,168.6,DSL,No,Yes,No,No,Yes,No,Month-to-month,Credit card (automatic),Yes,0,1,176.1,New,0,0.2129263,21.29
0320-DWVTU,Female,No,No,No,53,99.5,5424.25,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Mailed check,No,1,0,5273.5,Loyal,0,0.029048612,2.9
0320-JDNQG,Male,No,Yes,No,23,99.85,2331.3,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,2296.55,Established,1,0.66926855,66.93
0322-CHQRU,Male,No,No,No,2,45.35,89.5,DSL,No,No,No,No,No,No,Month-to-month,Electronic check,No,0,1,90.7,New,1,0.5857747,58.58
0322-YINQP,Male,No,No,No,1,48.55,48.55,DSL,Yes,No,No,No,No,No,Month-to-month,Mailed check,Yes,0,1,48.55,New,1,0.4476107,44.76
0323-XWWTN,Male,No,No,Yes,3,26.4,121.25,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,Yes,0,0,79.2,New,0,0.0056546163,0.57
0324-BRPCJ,Female,Yes,Yes,No,68,100.2,6851.65,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,6813.6,Loyal,1,0.5077566,50.78
0325-XBFAC,Male,No,No,No,8,94.7,740.3,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,757.6,Established,1,0.7656885,76.57
0326-VDYXE,Female,No,Yes,No,70,97.65,6982.5,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Electronic check,Yes,1,0,6835.5,Loyal,0,0.3470774,34.71
0327-WFZSY,Male,No,Yes,Yes,39,100.0,3835.55,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Electronic check,No,1,0,3900.0,Loyal,0,0.0103122555,1.03
0328-GRPMV,Female,No,No,No,1,70.1,70.1,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,70.1,New,1,0.83239114,83.24
0329-GTIAJ,Female,No,No,No,3,97.9,315.3,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,293.7,New,1,0.7623967,76.24
0330-BGYZE,Male,No,Yes,No,60,102.5,6157.6,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Bank transfer (automatic),No,1,0,6150.0,Loyal,0,0.29570436,29.57
0330-IVZHA,Female,No,Yes,No,5,69.95,330.15,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,No,1,1,349.75,New,1,0.6081889,60.82
0334-GDDSO,Male,Yes,No,No,3,81.35,233.7,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,244.05,New,1,0.7012465,70.12
0334-ZFJSR,Female,No,Yes,No,55,66.05,3462.1,DSL,Yes,Yes,No,Yes,No,No,One year,Credit card (automatic),Yes,0,0,3632.75,Loyal,0,0.038049217,3.8
0336-KXKFK,Male,No,No,No,72,61.2,4390.25,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Yes,0,0,4406.4,Loyal,0,0.0072126146,0.72
0336-PIKEI,Male,Yes,Yes,No,72,74.4,5360.75,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Bank transfer (automatic),No,0,0,5356.8,Loyal,0,0.013875805,1.39
0337-CNPZE,Female,No,No,No,41,106.3,4443.45,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,4358.3,Loyal,1,0.694371,69.44
0343-QLUZP,Male,No,No,No,60,39.6,2424.5,DSL,Yes,Yes,Yes,No,No,No,Two year,Bank transfer (automatic),No,0,0,2376.0,Loyal,0,0.019003524,1.9
0345-HKJVM,Female,No,No,No,6,89.3,577.6,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,No,1,1,535.8,Established,1,0.6563227,65.63
0345-XMMUG,Female,No,Yes,No,46,108.9,4854.3,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Yes,1,0,5009.4,Loyal,0,0.15616767,15.62
0347-UBKUZ,Female,No,No,No,15,19.9,320.45,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,298.5,Established,0,0.09168039,9.17
0348-SDKOL,Female,No,Yes,No,58,102.1,5885.4,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Credit card (automatic),Yes,1,1,5921.8,Loyal,1,0.3257008,32.57
0354-VXMJC,Male,No,Yes,Yes,23,19.6,426.65,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),No,0,0,450.8,Established,0,0.0015012923,0.15
0354-WYROK,Female,Yes,Yes,No,31,98.9,2911.3,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,3065.9,Loyal,1,0.6494541,64.95
0356-ERHVT,Male,No,Yes,No,11,45.9,521.9,DSL,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),Yes,0,1,504.9,Established,0,0.37764978,37.76
0356-OBMAC,Female,Yes,No,No,56,99.9,5706.3,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Bank transfer (automatic),Yes,1,0,5594.4,Loyal,0,0.053028435,5.3
0357-NVCRI,Female,No,No,Yes,25,20.05,471.7,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),No,0,1,501.25,Loyal,0,0.027554575,2.76
0361-HJRDX,Female,No,No,No,68,64.35,4539.6,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),No,0,0,4375.8,Loyal,0,0.010722925,1.07
0362-RAOQO,Female,No,No,No,40,19.65,830.25,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),No,0,0,786.0,Loyal,0,0.0091452375,0.91
0362-ZBZWJ,Male,No,No,No,36,84.9,3067.2,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,Yes,1,1,3056.4,Loyal,1,0.6324924,63.25
0363-QJVFX,Male,No,No,No,32,108.15,3432.9,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Credit card (automatic),Yes,1,1,3460.8,Loyal,1,0.26952612,26.95
0363-SVHYR,Male,No,Yes,Yes,71,86.85,6263.8,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),No,0,0,6166.35,Loyal,0,0.0018274046,0.18
0365-BZUWY,Male,No,Yes,No,17,102.55,1742.5,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,1743.35,Established,0,0.70825785,70.83
0365-GXEZS,Male,No,Yes,No,18,78.2,1468.75,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Electronic check,No,1,1,1407.6,Established,0,0.43695673,43.7
0365-TRTPY,Female,No,No,No,37,91.2,3382.3,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Bank transfer (automatic),No,1,1,3374.4,Loyal,0,0.11673635,11.67
0366-NQSHS,Male,No,No,No,2,19.35,46.35,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,38.7,New,0,0.16934583,16.93
0369-ZGOVK,Female,No,Yes,Yes,28,70.4,1992.2,Fiber optic,No,No,No,No,No,No,One year,Bank transfer (automatic),Yes,1,0,1971.2,Loyal,0,0.0076531707,0.77
0373-AIVNJ,Male,No,No,No,9,39.55,373.0,DSL,Yes,Yes,Yes,No,No,No,One year,Mailed check,No,0,0,355.95,Established,0,0.06992704,6.99
0374-AACSZ,Female,No,No,No,1,50.15,50.15,DSL,Yes,No,No,No,No,No,Month-to-month,Electronic check,No,0,1,50.15,New,0,0.306797,30.68
0374-FIUCA,Male,No,Yes,No,65,20.4,1414.45,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),Yes,0,0,1326.0,Loyal,0,0.0068946676,0.69
0374-IOEGQ,Female,No,No,No,3,44.6,122.7,DSL,No,No,No,No,No,No,Month-to-month,Electronic check,No,0,1,133.8,New,0,0.40541887,40.54
0375-HVGXO,Female,No,No,No,1,34.7,34.7,DSL,No,No,No,No,Yes,No,Month-to-month,Electronic check,Yes,0,1,34.7,New,1,0.843321,84.33
0376-OIWME,Male,No,Yes,No,36,93.6,3366.05,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,3369.6,Loyal,0,0.43907496,43.91
0376-YMCJC,Male,No,No,No,23,90.6,1943.2,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Electronic check,Yes,1,1,2083.8,Established,1,0.4442545,44.43
0377-JBKKT,Male,No,Yes,Yes,22,57.95,1271.8,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Mailed check,Yes,0,1,1274.9,Established,0,0.062963225,6.3
0378-CJKPV,Female,No,Yes,No,72,112.1,7965.95,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),No,1,0,8071.2,Loyal,0,0.009508518,0.95
0378-NHQXU,Female,No,Yes,No,17,88.25,1460.65,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Electronic check,No,1,1,1500.25,Established,1,0.65841186,65.84
0378-TOVMS,Female,No,No,No,3,85.8,272.2,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Electronic check,No,1,1,257.4,New,1,0.58141977,58.14
0378-XSZPU,Male,No,Yes,No,58,60.3,3563.8,DSL,Yes,Yes,Yes,No,No,No,One year,Credit card (automatic),No,0,0,3497.4,Loyal,1,0.070639335,7.06
0379-DJQHR,Male,No,Yes,No,67,81.35,5398.6,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Credit card (automatic),No,0,0,5450.45,Loyal,0,0.090578586,9.06
0380-NEAVX,Male,Yes,No,No,34,99.85,3343.15,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Electronic check,Yes,1,0,3394.9,Loyal,0,0.3286701,32.87
0380-ZCSBI,Male,No,No,No,10,20.0,198.7,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),No,0,1,200.0,Established,0,0.08113523,8.11
0383-CLDDA,Female,No,No,No,69,85.35,5897.4,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Yes,0,0,5889.15,Loyal,0,0.033256568,3.33
0384-LPITE,Male,No,No,No,40,62.05,2511.55,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Credit card (automatic),No,0,0,2482.0,Loyal,0,0.08917442,8.92
0384-RVBPI,Male,No,No,No,20,64.4,1398.6,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Credit card (automatic),No,0,1,1288.0,Established,0,0.089462355,8.95
0386-CWRGM,Female,No,Yes,Yes,46,19.4,967.85,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,No,0,0,892.4,Loyal,0,0.0031188207,0.31
0388-EOPEX,Female,No,Yes,No,2,74.4,139.4,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,148.8,New,1,0.65451556,65.45
0390-DCFDQ,Female,Yes,Yes,Yes,1,70.45,70.45,Fiber optic,No,No,No,No,No,No,Month-to-month,Mailed check,Yes,1,1,70.45,New,1,0.68236816,68.24
0392-BZIUW,Female,No,Yes,No,72,105.0,7589.8,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Credit card (automatic),Yes,1,0,7560.0,Loyal,0,0.040696397,4.07
0394-YONDK,Male,No,Yes,Yes,70,25.15,1790.15,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),No,0,0,1760.5,Loyal,0,0.0010276488,0.1
0396-HUJBP,Female,No,No,No,2,19.3,44.4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,38.6,New,0,0.1743644,17.44
0396-UKGAI,Male,No,No,Yes,23,55.3,1284.2,DSL,No,Yes,No,Yes,No,No,Month-to-month,Bank transfer (automatic),Yes,0,1,1271.9,Established,0,0.06583429,6.58
0396-YCHWO,Male,No,Yes,No,36,95.4,3474.2,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,3434.4,Loyal,0,0.6533639,65.34
0397-GZBBC,Male,Yes,Yes,No,59,93.85,5574.75,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Bank transfer (automatic),Yes,1,1,5537.15,Loyal,1,0.3871051,38.71
0397-ZXWQF,Male,No,No,No,67,20.5,1430.95,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),No,0,0,1373.5,Loyal,0,0.0058591883,0.59
0401-WDBXM,Male,No,Yes,Yes,72,105.55,7542.25,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Bank transfer (automatic),Yes,1,0,7599.6,Loyal,0,0.006379797,0.64
0402-CQAJN,Female,No,No,No,37,101.9,3545.35,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Bank transfer (automatic),Yes,1,1,3770.3,Loyal,1,0.54145163,54.15
0402-OAMEN,Female,No,Yes,Yes,72,24.45,1709.1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),No,0,0,1760.4,Loyal,0,0.0007677214,0.08
0404-AHASP,Male,No,Yes,No,72,19.7,1421.9,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),No,0,0,1418.4,Loyal,0,0.004348821,0.43
0404-SWRVG,Male,No,No,Yes,3,74.4,229.55,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,223.2,New,1,0.5271123,52.71
